game_id,play_id,season,week,posteam,defteam,score_diff_pre_td,time_remaining,actual_decision,decision_success,optimal_decision,wp_pat,wp_2pt,wp_margin,wp_margin_signed,prob_2pt_better,p_pat,p_2pt,coach_correct,decision_clarity,confidence,confidence_category,mistake_type,wp_cost
2015_01_DET_SD,2504.0,2015,1,LAC,DET,-8,1143,pat,1,two_point,0.4091057244853884,0.41424244623840556,0.005136721753017159,0.005136721753017159,1.0,0.9023595381496425,0.492083358028762,False,close_call,1.0,obvious,difference_of_opinion,0.005136721753017159
2015_01_DET_SD,2866.0,2015,1,LAC,DET,-1,709,pat,0,two_point,0.78227530374456,0.7830436182290775,0.0007683144845175294,0.0007683144845175294,0.8245,0.9023595381496425,0.492083358028762,False,close_call,0.8245,clear,difference_of_opinion,0.0007683144845175294
2015_01_DET_SD,3419.0,2015,1,LAC,DET,5,153,pat,1,pat,0.9590390595378122,0.9586565690950563,0.0003824904427559561,-0.0003824904427559561,0.049,0.9023595381496425,0.492083358028762,True,close_call,0.951,obvious,correct,0.0
2015_01_DET_SD,3690.0,2015,1,DET,LAC,-12,64,pat,1,two_point,0.15699810648019172,0.1604541972499785,0.003456090769786785,0.003456090769786785,1.0,0.9560957871439589,0.47578809208344114,False,close_call,1.0,obvious,difference_of_opinion,0.003456090769786785
2015_01_GB_CHI,911.0,2015,1,GB,CHI,-3,2743,pat,1,pat,0.6047748539633013,0.60457035880328,0.00020449516002130075,-0.00020449516002130075,0.339,0.9552773670315721,0.4790076901122719,True,close_call,0.661,lean,correct,0.0
2015_01_GB_CHI,1445.0,2015,1,CHI,GB,-4,2269,pat,1,pat,0.5925708685122174,0.5924616490948602,0.00010921941735719809,-0.00010921941735719809,0.437,0.9567914239916283,0.4830113035262276,True,close_call,0.563,toss_up,correct,0.0
2015_01_GB_CHI,2479.0,2015,1,GB,CHI,-3,1616,pat,1,pat,0.6534620445948677,0.6524520770760558,0.0010099675188118828,-0.0010099675188118828,0.121,0.9552773670315721,0.4790076901122719,True,close_call,0.879,clear,correct,0.0
2015_01_GB_CHI,3365.0,2015,1,GB,CHI,1,626,pat,1,pat,0.8607108588700624,0.8582077558132999,0.00250310305676249,-0.00250310305676249,0.0,0.9552773670315721,0.4790076901122719,True,close_call,1.0,obvious,correct,0.0
2015_01_GB_CHI,4061.0,2015,1,GB,CHI,8,115,pat,1,pat,0.9829582344319459,0.9823454025934107,0.0006128318385351106,-0.0006128318385351106,0.0,0.9552773670315721,0.4790076901122719,True,close_call,1.0,obvious,correct,0.0
2015_01_GB_CHI,4259.0,2015,1,CHI,GB,-15,34,pat,1,two_point,0.07128551796857621,0.07379286104345417,0.00250734307487796,0.00250734307487796,1.0,0.9567914239916283,0.4830113035262276,False,close_call,1.0,obvious,difference_of_opinion,0.00250734307487796
2015_01_IND_BUF,1169.0,2015,1,BUF,IND,0,2700,pat,1,two_point,0.6798117733112216,0.6826034099745176,0.002791636663296071,0.002791636663296071,1.0,0.8754116757037498,0.5053721835374725,False,close_call,1.0,obvious,difference_of_opinion,0.002791636663296071
2015_01_IND_BUF,2142.0,2015,1,BUF,IND,10,1820,pat,1,two_point,0.9419022742445133,0.9425382333521495,0.0006359591076361415,0.0006359591076361415,1.0,0.8754116757037498,0.5053721835374725,False,close_call,1.0,obvious,difference_of_opinion,0.0006359591076361415
2015_01_IND_BUF,2565.0,2015,1,BUF,IND,17,1474,pat,1,two_point,0.9890801689479963,0.9891882298509713,0.00010806090297499349,0.00010806090297499349,0.9925,0.8754116757037498,0.5053721835374725,False,close_call,0.9925,obvious,difference_of_opinion,0.00010806090297499349
2015_01_IND_BUF,3133.0,2015,1,IND,BUF,-24,954,two_point,1,two_point,0.01720426774921237,0.017794646355037493,0.0005903786058251217,0.0005903786058251217,1.0,0.9437141554692972,0.4951177940373305,True,close_call,1.0,obvious,correct,0.0
2015_01_IND_BUF,3996.0,2015,1,IND,BUF,-19,356,two_point,0,two_point,0.030948919977665457,0.03231094544856923,0.0013620254709037737,0.0013620254709037737,1.0,0.9435855633012661,0.4951177940373305,True,close_call,1.0,obvious,correct,0.0
2015_01_KC_HOU,324.0,2015,1,KC,HOU,0,3322,pat,1,two_point,0.6267676641955412,0.6273783745746234,0.0006107103790822244,0.0006107103790822244,0.9705,0.9449999279777404,0.49605370934842746,False,close_call,0.9705,obvious,difference_of_opinion,0.0006107103790822244
2015_01_KC_HOU,695.0,2015,1,KC,HOU,7,2968,pat,1,two_point,0.7848596594948789,0.785204414112298,0.0003447546174191185,0.0003447546174191185,0.861,0.9449999279777404,0.49605370934842746,False,close_call,0.861,clear,difference_of_opinion,0.0003447546174191185
2015_01_KC_HOU,905.0,2015,1,HOU,KC,-14,2746,pat,0,pat,0.3217410320075584,0.3213164632489752,0.0004245687585831548,-0.0004245687585831548,0.1915,0.9464378761726885,0.45517199083170345,True,close_call,0.8085,clear,correct,0.0
2015_01_KC_HOU,1538.0,2015,1,KC,HOU,14,2095,pat,1,pat,0.9571592993853631,0.9570488491633978,0.00011045022196531917,-0.00011045022196531917,0.1905,0.9449999279777404,0.49605370934842746,True,close_call,0.8095,clear,correct,0.0
2015_01_KC_HOU,3884.0,2015,1,HOU,KC,-18,247,two_point,1,two_point,0.036758003406120184,0.03762830210444368,0.0008702986983234948,0.0008702986983234948,1.0,0.9437801171540545,0.45517199083170345,True,close_call,1.0,obvious,correct,0.0
2015_01_MIA_WAS,1660.0,2015,1,WAS,MIA,3,1909,pat,1,pat,0.8251625555745656,0.8249529651771023,0.00020959039746337726,-0.00020959039746337726,0.337,0.9029238146381765,0.4710974441361828,True,close_call,0.663,lean,correct,0.0
2015_01_MIA_WAS,2034.0,2015,1,MIA,WAS,-10,1827,pat,1,pat,0.3568147209639306,0.35654689394484124,0.0002678270190893395,-0.0002678270190893395,0.375,0.9484428774621256,0.45947307905805485,True,close_call,0.625,lean,correct,0.0
2015_01_MIA_WAS,3409.0,2015,1,MIA,WAS,0,622,pat,1,pat,0.8277842718577211,0.8239548556592133,0.00382941619850774,-0.00382941619850774,0.0,0.9484428774621256,0.45947307905805485,True,close_call,1.0,obvious,correct,0.0
2015_01_MIN_SF,1855.0,2015,1,SF,MIN,0,1847,pat,1,pat,0.7489846701885576,0.7487716127581356,0.00021305743042199232,-0.00021305743042199232,0.374,0.9477204455677014,0.49035170586413945,True,close_call,0.626,lean,correct,0.0
2015_01_MIN_SF,3283.0,2015,1,SF,MIN,7,570,pat,1,pat,0.9668529750442925,0.9662090523602833,0.0006439226840091461,-0.0006439226840091461,0.0005,0.9477204455677014,0.49035170586413945,True,close_call,0.9995,obvious,correct,0.0
2015_01_NO_ARI,306.0,2015,1,ARI,NO,0,3286,pat,1,two_point,0.6296243477200196,0.6300470514672983,0.00042270374727870763,0.00042270374727870763,0.8945,0.9193866198626425,0.47697217275055814,False,close_call,0.8945,clear,difference_of_opinion,0.00042270374727870763
2015_01_NO_ARI,1220.0,2015,1,ARI,NO,4,2463,pat,1,two_point,0.794477200566555,0.794484574749057,7.374182501962423e-06,7.374182501962423e-06,0.5105,0.9193866198626425,0.47697217275055814,False,close_call,0.5105,toss_up,difference_of_opinion,7.374182501962423e-06
2015_01_NO_ARI,1641.0,2015,1,NO,ARI,-11,2114,pat,1,two_point,0.34177641465209113,0.3419320904361215,0.00015567578403036242,0.00015567578403036242,0.5695,0.9434151533321592,0.46317817268503814,False,close_call,0.5695,toss_up,difference_of_opinion,0.00015567578403036242
2015_01_NO_ARI,3608.0,2015,1,ARI,NO,1,588,pat,1,pat,0.8616121535165655,0.8601212647517784,0.0014908887647870905,-0.0014908887647870905,0.009,0.9193866198626425,0.47697217275055814,True,close_call,0.991,obvious,correct,0.0
2015_01_NO_ARI,4203.0,2015,1,ARI,NO,5,93,pat,1,pat,0.9609189785386482,0.9599967738764342,0.0009222046622139324,-0.0009222046622139324,0.0,0.9193866198626425,0.47697217275055814,True,close_call,1.0,obvious,correct,0.0
2015_01_NYG_DAL,1839.0,2015,1,NYG,DAL,-3,1856,pat,1,pat,0.6442861152414828,0.6411152667333067,0.0031708485081761717,-0.0031708485081761717,0.0,0.9798484884379206,0.4602665781478925,True,close_call,1.0,obvious,correct,0.0
2015_01_NYG_DAL,2704.0,2015,1,DAL,NYG,-10,1141,pat,1,two_point,0.31189502161825144,0.31542623179940404,0.0035312101811525998,0.0035312101811525998,1.0,0.9414566980116628,0.4899619725132837,False,close_call,1.0,obvious,difference_of_opinion,0.0035312101811525998
2015_01_NYG_DAL,3383.0,2015,1,NYG,DAL,3,481,pat,1,pat,0.9180560050510981,0.9147998889740957,0.00325611607700238,-0.00325611607700238,0.0,0.9798484884379206,0.4602665781478925,True,close_call,1.0,obvious,correct,0.0
2015_01_NYG_DAL,3566.0,2015,1,DAL,NYG,-10,308,pat,1,two_point,0.26212036456242366,0.26733942275982225,0.005219058197398596,0.005219058197398596,1.0,0.9414566980116628,0.4899619725132837,False,close_call,1.0,obvious,difference_of_opinion,0.005219058197398596
2015_01_NYG_DAL,4199.0,2015,1,DAL,NYG,-6,7,pat,1,pat,0.945765858131672,0.7324435828663299,0.2133222752653421,-0.2133222752653421,0.0,0.9414566980116628,0.4899619725132837,True,clear,1.0,obvious,correct,0.0
2015_01_PHI_ATL,1368.0,2015,1,ATL,PHI,3,2444,pat,1,pat,0.7763843459903753,0.7744780165625832,0.0019063294277921194,-0.0019063294277921194,0.0,0.9725021983000735,0.4599977480887407,True,close_call,1.0,obvious,correct,0.0
2015_01_PHI_ATL,2273.0,2015,1,ATL,PHI,10,1845,pat,1,pat,0.9413907723258865,0.9402399413969834,0.0011508309289031127,-0.0011508309289031127,0.0,0.9725021983000735,0.4599977480887407,True,close_call,1.0,obvious,correct,0.0
2015_01_PHI_ATL,2601.0,2015,1,PHI,ATL,-17,1693,pat,1,two_point,0.13229042900381324,0.13577150789287515,0.003481078889061906,0.003481078889061906,1.0,0.91746229449794,0.5129667970738785,False,close_call,1.0,obvious,difference_of_opinion,0.003481078889061906
2015_01_PHI_ATL,3272.0,2015,1,PHI,ATL,-10,1119,pat,1,two_point,0.3094404527601035,0.3162331674477703,0.00679271468766679,0.00679271468766679,1.0,0.91746229449794,0.5129667970738785,False,close_call,1.0,obvious,difference_of_opinion,0.00679271468766679
2015_01_PHI_ATL,3858.0,2015,1,PHI,ATL,-6,517,pat,1,two_point,0.5132589511887811,0.5199390665514616,0.006680115362680539,0.006680115362680539,1.0,0.91746229449794,0.5129667970738785,False,close_call,1.0,obvious,difference_of_opinion,0.006680115362680539
2015_01_PIT_NE,1040.0,2015,1,NE,PIT,0,2471,pat,1,pat,0.7005591924382661,0.7005128270447745,4.636539349167634e-05,-4.636539349167634e-05,0.4565,0.9461012712727497,0.48411524492577884,True,close_call,0.5435,toss_up,correct,0.0
2015_01_PIT_NE,1434.0,2015,1,NE,PIT,7,2041,pat,1,pat,0.8907473941408014,0.8902242643750761,0.0005231297657253275,-0.0005231297657253275,0.0455,0.9461012712727497,0.48411524492577884,True,close_call,0.9545,obvious,correct,0.0
2015_01_PIT_NE,2176.0,2015,1,NE,PIT,11,1537,pat,1,pat,0.9641026703013142,0.9637088091288517,0.0003938611724625396,-0.0003938611724625396,0.0,0.9461012712727497,0.48411524492577884,True,close_call,1.0,obvious,correct,0.0
2015_01_PIT_NE,2380.0,2015,1,PIT,NE,-18,1303,two_point,1,two_point,0.08459019517660847,0.08629530243545343,0.0017051072588449567,0.0017051072588449567,1.0,0.9438443000713109,0.48499087013054254,True,close_call,1.0,obvious,correct,0.0
2015_01_PIT_NE,3135.0,2015,1,NE,PIT,7,560,pat,1,pat,0.967114603392965,0.9663853810598176,0.0007292223331473169,-0.0007292223331473169,0.0,0.9461012712727497,0.48411524492577884,True,close_call,1.0,obvious,correct,0.0
2015_01_PIT_NE,4055.0,2015,1,PIT,NE,-14,2,pat,1,two_point,0.0004059960017023757,0.0004212340452889881,1.5238043586612393e-05,1.5238043586612393e-05,1.0,0.9437253042769932,0.48499087013054254,False,close_call,1.0,obvious,difference_of_opinion,1.5238043586612393e-05
2015_01_SEA_STL,494.0,2015,1,SEA,LA,0,2971,pat,1,two_point,0.6576813946419973,0.6578771118135142,0.00019571717151689594,0.00019571717151689594,0.6655,0.9219898745251183,0.4724818730331508,False,close_call,0.6655,lean,difference_of_opinion,0.00019571717151689594
2015_01_SEA_STL,750.0,2015,1,LA,SEA,-7,2695,pat,1,two_point,0.49854178350078515,0.49931458755506153,0.000772804054276377,0.000772804054276377,0.923,0.9476245707798023,0.487899479937177,False,close_call,0.923,clear,difference_of_opinion,0.000772804054276377
2015_01_SEA_STL,2264.0,2015,1,LA,SEA,-3,1270,pat,1,pat,0.6674662650388161,0.6672348815920038,0.0002313834468122833,-0.0002313834468122833,0.395,0.9476245707798023,0.487899479937177,True,close_call,0.605,lean,correct,0.0
2015_01_SEA_STL,2389.0,2015,1,LA,SEA,4,1170,pat,1,pat,0.9013240313989412,0.9003203912400994,0.001003640158841801,-0.001003640158841801,0.006,0.9476245707798023,0.487899479937177,True,close_call,0.994,obvious,correct,0.0
2015_01_SEA_STL,2940.0,2015,1,SEA,LA,-11,724,two_point,1,two_point,0.23922018236218826,0.24192199047654203,0.0027018081143537764,0.0027018081143537764,0.9955,0.9436603937439096,0.4724818730331508,True,close_call,0.9955,obvious,correct,0.0
2015_01_SEA_STL,3374.0,2015,1,SEA,LA,0,279,pat,1,pat,0.8449397852118838,0.8426455142455785,0.0022942709663053007,-0.0022942709663053007,0.0025,0.9219898745251183,0.4724818730331508,True,close_call,0.9975,obvious,correct,0.0
2015_01_SEA_STL,3759.0,2015,1,LA,SEA,-7,53,pat,1,two_point,0.44073020722169975,0.44381648202548035,0.0030862748037805976,0.0030862748037805976,0.984,0.9476245707798023,0.487899479937177,False,close_call,0.984,obvious,difference_of_opinion,0.0030862748037805976
2015_01_TEN_TB,178.0,2015,1,TEN,TB,0,3490,pat,1,two_point,0.6112505191142092,0.6113350952796903,8.457616548107616e-05,8.457616548107616e-05,0.624,0.93855790790904,0.47544428003305744,False,close_call,0.624,lean,difference_of_opinion,8.457616548107616e-05
2015_01_TEN_TB,280.0,2015,1,TEN,TB,7,3408,pat,1,pat,0.7134333451901872,0.7134325952564776,7.499337095762115e-07,-7.499337095762115e-07,0.4945,0.93855790790904,0.47544428003305744,True,close_call,0.5055000000000001,toss_up,correct,0.0
2015_01_TEN_TB,582.0,2015,1,TEN,TB,14,3109,pat,1,pat,0.8508471502619457,0.8506971218386389,0.00015002842330680277,-0.00015002842330680277,0.239,0.93855790790904,0.47544428003305744,True,close_call,0.761,lean,correct,0.0
2015_01_TEN_TB,940.0,2015,1,TB,TEN,-21,2694,pat,1,pat,0.17590731381474484,0.17556091669606252,0.00034639711868231227,-0.00034639711868231227,0.1535,0.943850598321865,0.4443004962356312,True,close_call,0.8465,clear,correct,0.0
2015_01_TEN_TB,1472.0,2015,1,TEN,TB,14,2027,pat,1,pat,0.9607167052296892,0.9603975736939802,0.0003191315357090607,-0.0003191315357090607,0.005,0.93855790790904,0.47544428003305744,True,close_call,0.995,obvious,correct,0.0
2015_01_TEN_TB,1830.0,2015,1,TEN,TB,21,1848,pat,1,pat,0.9901515882064251,0.9900467490634914,0.00010483914293368812,-0.00010483914293368812,0.0005,0.93855790790904,0.47544428003305744,True,close_call,0.9995,obvious,correct,0.0
2015_01_TEN_TB,2380.0,2015,1,TEN,TB,28,1382,pat,1,pat,0.9989464869305222,0.9989296798807816,1.6807049740608093e-05,-1.6807049740608093e-05,0.0,0.93855790790904,0.47544428003305744,True,close_call,1.0,obvious,correct,0.0
2015_01_TEN_TB,3172.0,2015,1,TB,TEN,-35,558,pat,1,two_point,0.000643098210021941,0.0006539420208555361,1.0843810833595108e-05,1.0843810833595108e-05,0.999,0.9436276217762457,0.4443004962356312,False,close_call,0.999,obvious,difference_of_opinion,1.0843810833595108e-05
2015_02_ARI_CHI,55.0,2015,2,ARI,CHI,0,3587,pat,1,two_point,0.6020196333654574,0.6020633554717324,4.3722106275012607e-05,4.3722106275012607e-05,0.576,0.9193866198626425,0.46389810388758973,False,close_call,0.576,toss_up,difference_of_opinion,4.3722106275012607e-05
2015_02_ARI_CHI,637.0,2015,2,CHI,ARI,-7,2900,pat,1,pat,0.5032747145522561,0.5026108819685391,0.00066383258371705,-0.00066383258371705,0.0845,0.9567914239916283,0.4647188022444776,True,close_call,0.9155,clear,correct,0.0
2015_02_ARI_CHI,926.0,2015,2,ARI,CHI,0,2773,pat,1,pat,0.6746949776436449,0.674499376081731,0.000195601561913894,-0.000195601561913894,0.336,0.9193866198626425,0.46389810388758973,True,close_call,0.6639999999999999,lean,correct,0.0
2015_02_ARI_CHI,1290.0,2015,2,CHI,ARI,-7,2402,pat,1,pat,0.4923891580191862,0.4915278916932535,0.0008612663259326969,-0.0008612663259326969,0.092,0.9567914239916283,0.4647188022444776,True,close_call,0.908,clear,correct,0.0
2015_02_ARI_CHI,1631.0,2015,2,ARI,CHI,0,2031,pat,1,pat,0.7343923714844577,0.7336309465223496,0.0007614249621080704,-0.0007614249621080704,0.104,0.9193866198626425,0.46389810388758973,True,close_call,0.896,clear,correct,0.0
2015_02_ARI_CHI,1755.0,2015,2,ARI,CHI,7,1979,pat,1,pat,0.8954518633274691,0.8947250425622583,0.0007268207652108005,-0.0007268207652108005,0.0105,0.9193866198626425,0.46389810388758973,True,close_call,0.9895,obvious,correct,0.0
2015_02_ARI_CHI,2552.0,2015,2,ARI,CHI,8,1661,pat,1,pat,0.9310553468604176,0.9303324609255493,0.0007228859348682448,-0.0007228859348682448,0.001,0.9193866198626425,0.46389810388758973,True,close_call,0.999,obvious,correct,0.0
2015_02_ARI_CHI,2931.0,2015,2,ARI,CHI,15,1266,pat,1,pat,0.98813654190038,0.9879338735216243,0.00020266837875571042,-0.00020266837875571042,0.0,0.9193866198626425,0.46389810388758973,True,close_call,1.0,obvious,correct,0.0
2015_02_ARI_CHI,4113.0,2015,2,ARI,CHI,19,162,pat,0,pat,0.9991805971568289,0.999153133244721,2.7463912107950073e-05,-2.7463912107950073e-05,0.0,0.9193866198626425,0.46389810388758973,True,close_call,1.0,obvious,correct,0.0
2015_02_ATL_NYG,949.0,2015,2,ATL,NYG,0,2734,pat,1,pat,0.6792660319793079,0.6776191996487232,0.0016468323305847132,-0.0016468323305847132,0.0,0.9725021983000735,0.46030372789591467,True,close_call,1.0,obvious,correct,0.0
2015_02_ATL_NYG,1707.0,2015,2,NYG,ATL,-7,1999,pat,1,pat,0.4844892195383964,0.484222839553556,0.0002663799848404147,-0.0002663799848404147,0.3765,0.9798484884379206,0.485396674236498,True,close_call,0.6234999999999999,lean,correct,0.0
2015_02_ATL_NYG,2611.0,2015,2,NYG,ATL,3,1553,pat,1,pat,0.8553551396664199,0.8536303826785003,0.001724756987919518,-0.001724756987919518,0.0,0.9798484884379206,0.485396674236498,True,close_call,1.0,obvious,correct,0.0
2015_02_ATL_NYG,3238.0,2015,2,ATL,NYG,-10,759,pat,1,pat,0.2898890148561278,0.2897410867831525,0.00014792807297525634,-0.00014792807297525634,0.4445,0.9725021983000735,0.46030372789591467,True,close_call,0.5555,toss_up,correct,0.0
2015_02_ATL_NYG,4135.0,2015,2,ATL,NYG,-3,74,pat,1,pat,0.7160424567242005,0.7094750060425283,0.006567450681672193,-0.006567450681672193,0.0,0.9725021983000735,0.46030372789591467,True,close_call,1.0,obvious,correct,0.0
2015_02_BAL_OAK,190.0,2015,2,LV,BAL,0,3469,pat,1,pat,0.6133990217665698,0.6128272117792014,0.000571809987368388,-0.000571809987368388,0.021,0.9539124444344645,0.4589219406385413,True,close_call,0.979,obvious,correct,0.0
2015_02_BAL_OAK,1094.0,2015,2,BAL,LV,-7,2700,pat,1,two_point,0.4995788384355707,0.4996329767865823,5.4138351011590036e-05,5.4138351011590036e-05,0.527,0.9815206195049695,0.49175171095875386,False,close_call,0.527,toss_up,difference_of_opinion,5.4138351011590036e-05
2015_02_BAL_OAK,1274.0,2015,2,LV,BAL,0,2572,pat,1,pat,0.692443202338427,0.690989394037637,0.001453808300790005,-0.001453808300790005,0.004,0.9539124444344645,0.4589219406385413,True,close_call,0.996,obvious,correct,0.0
2015_02_BAL_OAK,1553.0,2015,2,BAL,LV,-7,2264,pat,1,two_point,0.4902321426172278,0.49034448628448196,0.00011234366725415557,0.00011234366725415557,0.5505,0.9815206195049695,0.49175171095875386,False,close_call,0.5505,toss_up,difference_of_opinion,0.00011234366725415557
2015_02_BAL_OAK,3245.0,2015,2,LV,BAL,3,1032,pat,1,pat,0.8891016782651515,0.8864985247668208,0.0026031534983307347,-0.0026031534983307347,0.0,0.9539124444344645,0.4589219406385413,True,close_call,1.0,obvious,correct,0.0
2015_02_BAL_OAK,4005.0,2015,2,BAL,LV,-7,423,pat,1,two_point,0.4509371255964669,0.45187484830379,0.0009377227073230632,0.0009377227073230632,0.758,0.9815206195049695,0.49175171095875386,False,close_call,0.758,lean,difference_of_opinion,0.0009377227073230632
2015_02_BAL_OAK,4696.0,2015,2,LV,BAL,-3,26,pat,1,pat,0.7872062577453803,0.782934730337893,0.004271527407487374,-0.004271527407487374,0.0,0.9539124444344645,0.4589219406385413,True,close_call,1.0,obvious,correct,0.0
2015_02_DAL_PHI,2347.0,2015,2,DAL,PHI,6,1655,pat,1,pat,0.9047665619398806,0.9042861381040277,0.0004804238358528945,-0.0004804238358528945,0.0665,0.9414566980116628,0.48965337442729473,True,close_call,0.9335,clear,correct,0.0
2015_02_DAL_PHI,3973.0,2015,2,DAL,PHI,10,253,pat,1,pat,0.9887304596228976,0.9884595049866552,0.00027095463624238203,-0.00027095463624238203,0.0,0.9414566980116628,0.48965337442729473,True,close_call,1.0,obvious,correct,0.0
2015_02_DAL_PHI,4369.0,2015,2,PHI,DAL,-17,81,pat,1,two_point,0.042145257771089704,0.04427787992893589,0.002132622157846188,0.002132622157846188,1.0,0.91746229449794,0.4877627731798257,False,close_call,1.0,obvious,difference_of_opinion,0.002132622157846188
2015_02_DEN_KC,1298.0,2015,2,KC,DEN,0,2351,pat,1,pat,0.7102390712354881,0.7096119174519188,0.0006271537835693675,-0.0006271537835693675,0.1265,0.9449999279777404,0.47435607987239126,True,close_call,0.8734999999999999,clear,correct,0.0
