game_id,play_id,season,week,posteam,defteam,score_diff_pre_td,time_remaining,actual_decision,decision_success,ex_ante_optimal,ex_ante_wp_margin,ex_ante_prob_2pt_better,ex_post_optimal,ex_post_wp_margin,ex_post_prob_2pt_better,coach_agrees_ex_ante,coach_agrees_ex_post,ex_ante_agrees_ex_post,category
2016_01_BUF_BAL,1173.0,2016,1,BAL,BUF,3.0,2411.0,pat,1,two_point,0.007690941420525732,1.0,pat,0.0010200637178157113,0.012,False,True,False,hindsight_only
2016_01_BUF_BAL,1547.0,2016,1,BUF,BAL,-10.0,1982.0,pat,1,two_point,0.0008021916070907187,0.603,two_point,0.003539466043467221,1.0,False,False,True,knowable_mistake
2016_01_CAR_DEN,460.0,2016,1,CAR,DEN,0.0,3133.0,pat,1,pat,0.015368679979893773,0.0,pat,0.0002666999982349205,0.241,True,True,True,correct
2016_01_CAR_DEN,963.0,2016,1,DEN,CAR,-7.0,2536.0,pat,1,two_point,0.009682154908189633,1.0,pat,0.0006711131149506611,0.1495,False,True,False,hindsight_only
2016_01_CAR_DEN,1494.0,2016,1,CAR,DEN,0.0,1981.0,pat,1,pat,0.026338488761121437,0.0,pat,0.0012033433621184697,0.0295,True,True,True,correct
2016_01_CAR_DEN,2753.0,2016,1,DEN,CAR,-10.0,890.0,pat,1,two_point,0.017842582258227213,1.0,two_point,0.0011025109130061717,0.853,False,False,True,knowable_mistake
2016_01_CAR_DEN,3152.0,2016,1,DEN,CAR,-3.0,566.0,pat,1,two_point,0.014565716765343573,0.9995,pat,0.003836344967239058,0.0005,False,True,False,hindsight_only
2016_01_CHI_HOU,454.0,2016,1,CHI,HOU,0.0,3118.0,pat,1,two_point,0.00011835493643641559,0.519,pat,0.0002786345077313568,0.229,False,True,False,hindsight_only
2016_01_CHI_HOU,1550.0,2016,1,HOU,CHI,-4.0,1994.0,pat,1,two_point,0.001403023761918587,0.6145,pat,0.0007224370660678936,0.188,False,True,False,hindsight_only
2016_01_CHI_HOU,1980.0,2016,1,CHI,HOU,-3.0,1807.0,pat,1,pat,0.00020453036571677075,0.491,pat,0.0010815223530955542,0.088,True,True,True,correct
2016_01_CHI_HOU,3132.0,2016,1,HOU,CHI,-1.0,764.0,pat,1,pat,0.00063894244637408,0.4545,pat,0.00275936342454286,0.0,True,True,True,correct
2016_01_CIN_NYJ,439.0,2016,1,NYJ,CIN,0.0,3160.0,pat,1,pat,0.013219022384940438,0.0,two_point,0.000533939768616154,0.92,True,False,False,correct
2016_01_CIN_NYJ,1262.0,2016,1,CIN,NYJ,-4.0,2483.0,pat,1,pat,4.0754911792451054e-05,0.5035,two_point,0.0009034530310110256,0.9175,True,False,False,correct
2016_01_CIN_NYJ,1456.0,2016,1,NYJ,CIN,-3.0,2378.0,pat,0,pat,0.022901033730853948,0.0,two_point,0.0007796755686007018,0.8845,True,False,False,correct
2016_01_CIN_NYJ,2882.0,2016,1,CIN,NYJ,-3.0,1089.0,pat,1,pat,0.0016952288218291534,0.3905,two_point,0.00021931154058885127,0.587,True,False,False,correct
2016_01_CLE_PHI,285.0,2016,1,PHI,CLE,0.0,3290.0,pat,1,two_point,0.0005862572248810372,0.66,two_point,0.001491926843062541,1.0,False,False,True,knowable_mistake
2016_01_CLE_PHI,1269.0,2016,1,CLE,PHI,-10.0,2351.0,pat,1,two_point,0.0017128616123616158,0.659,two_point,0.0019797460629084607,0.999,False,False,True,knowable_mistake
2016_01_CLE_PHI,2582.0,2016,1,PHI,CLE,5.0,1277.0,pat,1,pat,0.0005789603631465301,0.3485,two_point,0.0004111642364185153,0.8875,True,False,False,correct
2016_01_CLE_PHI,3759.0,2016,1,PHI,CLE,12.0,72.0,pat,1,pat,0.00013382050018373448,0.1575,pat,3.7552008625429956e-05,0.1195,True,True,True,correct
2016_01_DET_IND,497.0,2016,1,DET,IND,0.0,2983.0,pat,1,pat,0.002636478203359438,0.09,two_point,0.00013500760202667106,0.627,True,False,False,correct
2016_01_DET_IND,1203.0,2016,1,DET,IND,7.0,2351.0,pat,1,pat,0.0025537486362605666,0.0475,pat,0.0004081393638004638,0.1055,True,True,True,correct
2016_01_DET_IND,1655.0,2016,1,DET,IND,11.0,1897.0,pat,1,pat,0.0015187446518812875,0.025,pat,0.0004091760550476442,0.0065,True,True,True,correct
2016_01_DET_IND,1970.0,2016,1,IND,DET,-18.0,1805.0,pat,1,pat,0.0005160989879602479,0.377,two_point,0.0017280784790298515,1.0,True,False,False,correct
2016_01_DET_IND,2832.0,2016,1,DET,IND,3.0,1040.0,pat,1,pat,0.004318885850718046,0.0185,pat,0.001367237890267492,0.001,True,True,True,correct
2016_01_DET_IND,3462.0,2016,1,IND,DET,-7.0,499.0,pat,1,pat,0.00477712843003425,0.213,two_point,0.002891683798528333,0.981,True,False,False,correct
2016_01_DET_IND,3716.0,2016,1,DET,IND,0.0,244.0,pat,0,pat,0.007311492081407245,0.0135,pat,0.002545763581086269,0.0,True,True,True,correct
2016_01_DET_IND,3973.0,2016,1,IND,DET,-6.0,37.0,pat,1,pat,0.006538405993966601,0.174,two_point,0.002149567298344923,0.9245,True,False,False,correct
2016_01_GB_JAX,391.0,2016,1,GB,JAX,0.0,3276.0,pat,1,two_point,0.0026945146066283954,0.9495,two_point,0.0002956217251222082,0.807,False,False,True,knowable_mistake
2016_01_GB_JAX,824.0,2016,1,JAX,GB,-7.0,2920.0,pat,1,two_point,0.002904307293918218,0.823,two_point,0.0008624938485384259,0.9605,False,False,True,knowable_mistake
2016_01_GB_JAX,1716.0,2016,1,GB,JAX,-3.0,1985.0,pat,1,two_point,0.005561492304119731,0.9385,two_point,0.000216464821988116,0.612,False,False,True,knowable_mistake
2016_01_GB_JAX,1937.0,2016,1,JAX,GB,-4.0,1869.0,pat,1,two_point,0.004288995554597497,0.8015,two_point,0.000823940338304685,0.8355,False,False,True,knowable_mistake
2016_01_GB_JAX,2124.0,2016,1,GB,JAX,-3.0,1813.0,pat,1,two_point,0.00580712568105668,0.935,two_point,0.00012330444127195417,0.569,False,False,True,knowable_mistake
2016_01_LA_SF,747.0,2016,1,SF,LA,0.0,2904.0,pat,1,two_point,0.0037443344961070046,0.9635,pat,9.316182282070873e-05,0.4135,False,True,False,hindsight_only
2016_01_LA_SF,1488.0,2016,1,SF,LA,7.0,2296.0,pat,1,two_point,0.002243364367380596,0.928,pat,0.000582990896578206,0.039,False,True,False,hindsight_only
2016_01_LA_SF,3417.0,2016,1,SF,LA,14.0,727.0,pat,1,two_point,0.00013212235227944014,0.785,pat,0.00017527170980824458,0.0,False,True,False,hindsight_only
2016_01_LA_SF,3844.0,2016,1,SF,LA,21.0,314.0,pat,1,two_point,1.0342752488123885e-05,0.743,pat,1.9338998273443764e-05,0.0,False,True,False,hindsight_only
2016_01_MIA_SEA,3560.0,2016,1,MIA,SEA,-3.0,248.0,pat,1,two_point,0.009883916437124163,0.961,pat,0.0019954332600985447,0.0465,False,True,False,hindsight_only
2016_01_MIA_SEA,4000.0,2016,1,SEA,MIA,-4.0,31.0,pat,0,two_point,0.0002355561175311216,0.5135,pat,3.8928429602402836e-05,0.4835,False,True,False,hindsight_only
2016_01_MIN_TEN,1713.0,2016,1,TEN,MIN,3.0,1841.0,pat,1,pat,0.003373967203242678,0.071,pat,5.060656198663249e-05,0.4485,True,True,True,correct
2016_01_MIN_TEN,2699.0,2016,1,MIN,TEN,-4.0,984.0,pat,0,two_point,0.0025145499584035003,0.6335,pat,0.0002531986259890484,0.4175,False,True,False,hindsight_only
2016_01_MIN_TEN,3152.0,2016,1,MIN,TEN,5.0,663.0,pat,1,pat,0.00024526596074470053,0.4555,pat,0.0010366474941587711,0.0,True,True,True,correct
2016_01_NE_ARI,452.0,2016,1,NE,ARI,0.0,3154.0,pat,1,two_point,2.3429052898871205e-05,0.512,pat,0.00019545705743728714,0.307,False,True,False,hindsight_only
2016_01_NE_ARI,1629.0,2016,1,ARI,NE,-10.0,2046.0,pat,1,pat,0.0025540625156937335,0.2275,two_point,0.0016978253619729378,0.9895,True,False,False,correct
2016_01_NE_ARI,2362.0,2016,1,NE,ARI,3.0,1500.0,pat,1,pat,0.0012869737576357565,0.257,pat,0.0015057162653763223,0.0005,True,True,True,correct
2016_01_NE_ARI,2762.0,2016,1,ARI,NE,-10.0,1169.0,pat,1,pat,0.002464520442833462,0.2785,two_point,0.003013424592726688,1.0,True,False,False,correct
2016_01_NE_ARI,3461.0,2016,1,ARI,NE,-6.0,586.0,pat,1,pat,0.0058856191474164765,0.1545,two_point,0.0015668907666332998,0.886,True,False,False,correct
2016_01_NYG_DAL,1140.0,2016,1,NYG,DAL,-6.0,2376.0,pat,1,two_point,0.0025203957155477408,0.7145,pat,0.0009370096478367174,0.08,False,True,False,hindsight_only
2016_01_NYG_DAL,1896.0,2016,1,NYG,DAL,-2.0,1807.0,pat,0,two_point,0.0019747732779924476,0.651,pat,0.0020246272644960372,0.0045,False,True,False,hindsight_only
2016_01_NYG_DAL,2193.0,2016,1,DAL,NYG,-4.0,1547.0,pat,1,pat,0.0012138762687924354,0.422,two_point,0.0008671191347375817,0.818,True,False,False,correct
2016_01_NYG_DAL,3435.0,2016,1,NYG,DAL,-6.0,373.0,pat,1,two_point,0.0051072794497193374,0.7135,pat,0.001989548018856979,0.0705,False,True,False,hindsight_only
2016_01_OAK_NO,859.0,2016,1,LV,NO,0.0,2803.0,pat,1,pat,2.8289026566818976e-05,0.49,pat,0.00036580401592989364,0.2125,True,True,True,correct
2016_01_OAK_NO,1171.0,2016,1,NO,LV,-7.0,2517.0,pat,1,two_point,0.01560587201802277,1.0,two_point,0.00019824316144778642,0.634,False,False,True,knowable_mistake
2016_01_OAK_NO,1615.0,2016,1,NO,LV,0.0,2095.0,pat,1,two_point,0.014165585750730902,1.0,pat,0.0008296122178141907,0.0855,False,True,False,hindsight_only
2016_01_OAK_NO,2785.0,2016,1,NO,LV,7.0,1372.0,pat,1,two_point,0.005144296834614925,1.0,pat,0.0009448309931757715,0.0,False,True,False,hindsight_only
2016_01_OAK_NO,4062.0,2016,1,NO,LV,0.0,363.0,pat,1,two_point,0.01513041583650776,1.0,pat,0.002977107424641856,0.0,False,True,False,hindsight_only
2016_01_PIT_WAS,1251.0,2016,1,PIT,WAS,-6.0,2410.0,pat,1,two_point,0.006356665494403169,0.9795,pat,0.0007363157401522047,0.127,False,True,False,hindsight_only
2016_01_PIT_WAS,1850.0,2016,1,PIT,WAS,1.0,1827.0,pat,1,two_point,0.004460964023512148,0.942,pat,0.0018701574473370952,0.002,False,True,False,hindsight_only
2016_01_PIT_WAS,2407.0,2016,1,PIT,WAS,11.0,1321.0,pat,1,two_point,0.0006045921923404363,0.8695,pat,0.0006162608034256944,0.0,False,True,False,hindsight_only
2016_01_PIT_WAS,3058.0,2016,1,WAS,PIT,-15.0,781.0,pat,1,two_point,0.00037333379260764965,0.5675,two_point,0.001636163809510316,1.0,False,False,True,knowable_mistake
2016_01_PIT_WAS,3397.0,2016,1,PIT,WAS,8.0,348.0,pat,1,two_point,0.00042876635897370896,0.7865,pat,0.0007889844855480943,0.0,False,True,False,hindsight_only
2016_01_PIT_WAS,3756.0,2016,1,PIT,WAS,15.0,114.0,pat,1,two_point,4.321349253122442e-05,0.7505,pat,0.00010251116605963784,0.0,False,True,False,hindsight_only
2016_01_SD_KC,427.0,2016,1,LAC,KC,-3.0,3207.0,pat,1,pat,0.002035673810641958,0.08,two_point,0.0010939030955910978,0.998,True,False,False,correct
2016_01_SD_KC,1018.0,2016,1,LAC,KC,4.0,2646.0,pat,1,pat,0.0026381934090082826,0.0435,two_point,0.0007436150480045756,0.963,True,False,False,correct
2016_01_SD_KC,1345.0,2016,1,LAC,KC,11.0,2274.0,pat,1,pat,0.0015932994168020853,0.023,two_point,0.000134354568865791,0.75,True,False,False,correct
2016_01_SD_KC,2693.0,2016,1,KC,LAC,-21.0,1067.0,pat,1,two_point,0.007470502017045383,1.0,two_point,0.0010203753986104958,1.0,False,False,True,knowable_mistake
2016_01_SD_KC,3349.0,2016,1,KC,LAC,-17.0,558.0,pat,1,two_point,0.013648024810362772,1.0,two_point,0.0019842266916757154,1.0,False,False,True,knowable_mistake
2016_01_SD_KC,4055.0,2016,1,KC,LAC,-7.0,63.0,pat,1,two_point,0.05941602557369352,1.0,two_point,0.0031611894528655315,0.984,False,False,True,knowable_mistake
2016_01_TB_ATL,916.0,2016,1,ATL,TB,0.0,2711.0,pat,1,pat,0.0006474986154312301,0.4155,pat,0.0015771501711714375,0.0005,True,True,True,correct
2016_01_TB_ATL,1202.0,2016,1,TB,ATL,-7.0,2425.0,pat,1,two_point,0.001182551503131457,0.613,two_point,0.0005667733667304442,0.807,False,False,True,knowable_mistake
2016_01_TB_ATL,2004.0,2016,1,TB,ATL,-3.0,1814.0,pat,1,two_point,0.0003754629910354135,0.5285,pat,0.000249974941640696,0.375,False,True,False,hindsight_only
2016_01_TB_ATL,2180.0,2016,1,TB,ATL,4.0,1674.0,pat,1,pat,0.000566403463608145,0.414,pat,0.0009261845614219055,0.0125,True,True,True,correct
2016_01_TB_ATL,2640.0,2016,1,TB,ATL,11.0,1212.0,pat,1,pat,0.00031668773541804196,0.324,pat,0.00039507725690879347,0.0,True,True,True,correct
2016_02_ATL_OAK,1306.0,2016,2,LV,ATL,-3.0,2271.0,pat,1,pat,0.0004619038641889839,0.47,two_point,0.00025495798526709024,0.657,True,False,False,correct
2016_02_ATL_OAK,1569.0,2016,2,ATL,LV,-4.0,2086.0,pat,1,two_point,0.01659703212103636,1.0,pat,0.0007548456258162917,0.164,False,True,False,hindsight_only
2016_02_ATL_OAK,2469.0,2016,2,LV,ATL,-6.0,1577.0,pat,1,two_point,0.0002020603796164533,0.5145,two_point,0.0009537282820430981,0.8415,False,False,True,knowable_mistake
2016_02_ATL_OAK,3294.0,2016,2,LV,ATL,-7.0,720.0,pat,1,two_point,0.0008429969306973928,0.54,two_point,0.0020743263593791528,0.9515,False,False,True,knowable_mistake
2016_02_ATL_OAK,3470.0,2016,2,ATL,LV,0.0,569.0,pat,1,two_point,0.013834470075305583,1.0,pat,0.0031395299901488816,0.0,False,True,False,hindsight_only
2016_02_ATL_OAK,3817.0,2016,2,ATL,LV,7.0,275.0,pat,1,two_point,0.002373783309035371,1.0,pat,0.0009119430663711015,0.0,False,True,False,hindsight_only
2016_02_ATL_OAK,4036.0,2016,2,LV,ATL,-14.0,132.0,pat,1,two_point,0.0029907103982565048,0.806,two_point,0.0033917269996695393,1.0,False,False,True,knowable_mistake
2016_02_BAL_CLE,285.0,2016,2,CLE,BAL,0.0,3285.0,pat,1,pat,0.0011929385912728963,0.1905,two_point,0.00030534903131651525,0.8085,True,False,False,correct
2016_02_BAL_CLE,526.0,2016,2,CLE,BAL,7.0,3107.0,pat,1,pat,0.0012532397098529158,0.159,two_point,0.00010708423437477688,0.6365,True,False,False,correct
2016_02_BAL_CLE,695.0,2016,2,CLE,BAL,14.0,2974.0,pat,0,pat,0.0009760153199571686,0.132,pat,4.013864942975509e-05,0.4405,True,True,True,correct
2016_02_BAL_CLE,1811.0,2016,2,BAL,CLE,-18.0,1875.0,pat,1,two_point,0.001055781187090099,0.739,two_point,0.000330241470413023,0.805,False,False,True,knowable_mistake
2016_02_BAL_CLE,2282.0,2016,2,BAL,CLE,-8.0,1637.0,pat,1,two_point,0.00034839107647843814,0.53,pat,0.0013557092529886683,0.0675,False,True,False,hindsight_only
2016_02_CIN_PIT,846.0,2016,2,PIT,CIN,0.0,2926.0,pat,1,pat,0.01583064100612519,0.0,pat,1.4859779167819553e-05,0.491,True,True,True,correct
2016_02_CIN_PIT,2987.0,2016,2,PIT,CIN,4.0,1276.0,pat,1,pat,0.015795051312606057,0.0,pat,0.0012296064777375104,0.0,True,True,True,correct
2016_02_CIN_PIT,4000.0,2016,2,PIT,CIN,8.0,408.0,pat,1,pat,0.004970831663321684,0.0,pat,0.0006135879983045767,0.0,True,True,True,correct
2016_02_CIN_PIT,4228.0,2016,2,CIN,PIT,-15.0,205.0,pat,1,two_point,0.00021888590890853377,0.542,two_point,0.003112364109858115,1.0,False,False,True,knowable_mistake
2016_02_DAL_WAS,873.0,2016,2,DAL,WAS,3.0,2799.0,pat,1,two_point,0.0026996963041210353,0.915,pat,0.0002534882685975015,0.273,False,True,False,hindsight_only
2016_02_DAL_WAS,1216.0,2016,2,WAS,DAL,-10.0,2588.0,pat,1,two_point,0.001256787370975454,0.632,pat,0.0008368521298641185,0.07,False,True,False,hindsight_only
2016_02_DAL_WAS,2376.0,2016,2,WAS,DAL,-3.0,1576.0,pat,1,two_point,0.00020995050703254137,0.509,pat,0.00278546898240839,0.0,False,True,False,hindsight_only
2016_02_DAL_WAS,2635.0,2016,2,DAL,WAS,-4.0,1241.0,pat,1,two_point,0.0066047018780940325,0.914,pat,0.000682875932929039,0.2465,False,True,False,hindsight_only
2016_02_DAL_WAS,3668.0,2016,2,DAL,WAS,-3.0,285.0,pat,1,two_point,0.0058153887462217835,0.854,pat,0.002454147457094713,0.022,False,True,False,hindsight_only
2016_02_GB_MIN,621.0,2016,2,GB,MIN,0.0,3039.0,pat,1,pat,0.0028830823670262795,0.0635,two_point,0.0008538111413690652,0.982,True,False,False,correct
2016_02_GB_MIN,1267.0,2016,2,MIN,GB,-7.0,2414.0,pat,1,two_point,0.002619927272851319,0.7295,two_point,0.002512986027449704,1.0,False,False,True,knowable_mistake
2016_02_GB_MIN,2720.0,2016,2,MIN,GB,3.0,1031.0,pat,1,pat,5.792907633783706e-05,0.484,pat,3.049517857367512e-05,0.4675,True,True,True,correct
2016_02_GB_MIN,3041.0,2016,2,GB,MIN,-10.0,761.0,pat,1,pat,0.004225820849371842,0.1795,two_point,0.005197198979738082,1.0,True,False,False,correct
2016_02_IND_DEN,1118.0,2016,2,DEN,IND,0.0,2501.0,pat,1,pat,0.00403461986123399,0.0555,pat,0.0005990168295321174,0.1395,True,True,True,correct
2016_02_IND_DEN,2521.0,2016,2,IND,DEN,-7.0,1386.0,pat,1,pat,0.038990464602142116,0.0,two_point,0.0014329428223635587,0.92,True,False,False,correct
2016_02_IND_DEN,3081.0,2016,2,DEN,IND,3.0,832.0,pat,1,pat,0.004744361830979371,0.007,pat,0.001931662301343895,0.0,True,True,True,correct
2016_02_IND_DEN,3703.0,2016,2,IND,DEN,-10.0,242.0,pat,1,pat,0.03912107042259516,0.0,two_point,0.004502831186970979,1.0,True,False,False,correct
2016_02_JAX_SD,225.0,2016,2,LAC,JAX,0.0,3314.0,pat,1,two_point,0.004034413962219263,0.991,two_point,0.0014687398447894573,1.0,False,False,True,knowable_mistake
2016_02_JAX_SD,750.0,2016,2,LAC,JAX,7.0,2694.0,pat,1,two_point,0.0037097686001514862,0.987,two_point,0.0011022362478222414,0.998,False,False,True,knowable_mistake
2016_02_JAX_SD,1076.0,2016,2,LAC,JAX,14.0,2394.0,pat,1,two_point,0.001623020529564534,0.9835,two_point,0.0003776781492516035,0.9905,False,False,True,knowable_mistake
2016_02_JAX_SD,2211.0,2016,2,LAC,JAX,21.0,1554.0,pat,1,two_point,0.00019440072222587368,0.9645,two_point,1.8772418443724348e-05,0.7915,False,False,True,knowable_mistake
2016_02_JAX_SD,2803.0,2016,2,LAC,JAX,28.0,1068.0,pat,1,two_point,1.861654159018844e-05,0.952,two_point,2.1190515131497278e-07,0.532,False,False,True,knowable_mistake
2016_02_JAX_SD,3129.0,2016,2,JAX,LAC,-35.0,774.0,pat,1,two_point,0.00024923046897415435,1.0,two_point,3.211348526658132e-05,1.0,False,False,True,knowable_mistake
2016_02_JAX_SD,3999.0,2016,2,JAX,LAC,-31.0,64.0,pat,1,two_point,0.00023705545439830133,1.0,two_point,3.492169921446805e-05,1.0,False,False,True,knowable_mistake
2016_02_KC_HOU,417.0,2016,2,HOU,KC,0.0,3181.0,pat,1,pat,0.002887351532215754,0.0195,pat,0.00042264462452257234,0.1195,True,True,True,correct
2016_02_MIA_NE,238.0,2016,2,NE,MIA,0.0,3353.0,pat,1,pat,5.4391566907008304e-05,0.4875,two_point,0.0006288017721512995,0.9775,True,False,False,correct
2016_02_MIA_NE,560.0,2016,2,NE,MIA,7.0,3082.0,pat,1,pat,0.0002469474143662609,0.449,two_point,0.0004129657439481127,0.9085,True,False,False,correct
2016_02_MIA_NE,1007.0,2016,2,NE,MIA,14.0,2590.0,pat,1,pat,0.00042026495767832905,0.3615,two_point,2.278935224553358e-05,0.555,True,False,False,correct
2016_02_MIA_NE,2736.0,2016,2,NE,MIA,21.0,1424.0,pat,1,pat,8.917231787752833e-05,0.2245,pat,3.796900154673377e-05,0.0195,True,True,True,correct
2016_02_MIA_NE,2957.0,2016,2,MIA,NE,-28.0,1245.0,pat,1,two_point,1.7540188175253074e-05,0.53,two_point,0.0002369367902276369,1.0,False,False,True,knowable_mistake
2016_02_MIA_NE,3345.0,2016,2,MIA,NE,-21.0,891.0,pat,1,two_point,0.00010199463586629126,0.5525,two_point,0.0008029752613868263,1.0,False,False,True,knowable_mistake
2016_02_MIA_NE,3808.0,2016,2,MIA,NE,-14.0,366.0,pat,1,two_point,0.0002635203793921598,0.5375,two_point,0.0028423972021544702,1.0,False,False,True,knowable_mistake
2016_02_NO_NYG,1702.0,2016,2,NYG,NO,0.0,1950.0,pat,1,pat,0.0006700390225846675,0.4055,pat,0.0021727385554416445,0.0,True,True,True,correct
2016_02_NO_NYG,3064.0,2016,2,NO,NYG,-7.0,825.0,pat,1,two_point,0.002429251769111518,0.6085,pat,0.001748982737542426,0.0795,False,True,False,hindsight_only
2016_02_NYJ_BUF,692.0,2016,2,BUF,NYJ,-3.0,3016.0,pat,1,two_point,0.0022005835269444107,0.7825,two_point,0.002104424069669486,1.0,False,False,True,knowable_mistake
2016_02_NYJ_BUF,1321.0,2016,2,NYJ,BUF,-1.0,2467.0,pat,1,two_point,0.011360763562947573,1.0,two_point,0.001295789126357083,0.987,False,False,True,knowable_mistake
2016_02_NYJ_BUF,1816.0,2016,2,NYJ,BUF,6.0,2033.0,pat,1,two_point,0.0063856797416566025,1.0,two_point,0.0002267606031438607,0.7385,False,False,True,knowable_mistake
2016_02_NYJ_BUF,2420.0,2016,2,BUF,NYJ,-10.0,1749.0,pat,1,two_point,0.005123963431829914,0.8325,two_point,0.005126204376942056,1.0,False,False,True,knowable_mistake
2016_02_NYJ_BUF,2611.0,2016,2,BUF,NYJ,-3.0,1575.0,pat,1,two_point,0.0037353248399586425,0.7415,two_point,0.0033920216085926436,1.0,False,False,True,knowable_mistake
2016_02_NYJ_BUF,3266.0,2016,2,NYJ,BUF,-4.0,1032.0,pat,1,two_point,0.021143012016075158,1.0,two_point,0.00212307518997068,0.9745,False,False,True,knowable_mistake
2016_02_NYJ_BUF,4022.0,2016,2,NYJ,BUF,6.0,242.0,pat,1,two_point,0.002751747883297684,1.0,pat,0.0004572472687778273,0.0055,False,True,False,hindsight_only
2016_02_NYJ_BUF,4400.0,2016,2,BUF,NYJ,-13.0,77.0,pat,1,two_point,0.006234367884936531,0.9345,two_point,0.006333615763154332,1.0,False,False,True,knowable_mistake
2016_02_PHI_CHI,1029.0,2016,2,CHI,PHI,-3.0,2476.0,pat,1,two_point,0.00014173653927251895,0.524,pat,0.0013432504087500519,0.016,False,True,False,hindsight_only
2016_02_PHI_CHI,2881.0,2016,2,PHI,CHI,2.0,953.0,pat,1,pat,0.0011254164107968867,0.3755,two_point,0.00032292120984334094,0.728,True,False,False,correct
2016_02_PHI_CHI,3002.0,2016,2,PHI,CHI,9.0,932.0,pat,0,pat,0.00041129411267804006,0.318,pat,5.308134559955935e-05,0.3455,True,True,True,correct
2016_02_PHI_CHI,3406.0,2016,2,PHI,CHI,15.0,636.0,pat,1,pat,9.486863297913928e-05,0.279,pat,2.63678235690179e-05,0.14,True,True,True,correct
2016_02_PHI_CHI,3858.0,2016,2,CHI,PHI,-22.0,309.0,pat,1,two_point,0.0005450575959149561,0.8735,two_point,0.00035543645289523064,1.0,False,False,True,knowable_mistake
2016_02_SF_CAR,778.0,2016,2,CAR,SF,-3.0,2944.0,pat,1,two_point,0.006909046166369226,1.0,two_point,0.00025005202804440074,0.7075,False,False,True,knowable_mistake
2016_02_SF_CAR,1314.0,2016,2,SF,CAR,-4.0,2402.0,pat,1,two_point,0.010245812522582165,1.0,pat,0.00027617180403438635,0.341,False,True,False,hindsight_only
2016_02_SF_CAR,1377.0,2016,2,CAR,SF,-3.0,2380.0,pat,1,two_point,0.009333483065607995,1.0,two_point,0.00014120922901117439,0.585,False,False,True,knowable_mistake
2016_02_SF_CAR,2866.0,2016,2,CAR,SF,7.0,1418.0,pat,1,two_point,0.0028872889672658664,0.9965,pat,0.0007389646390998372,0.001,False,True,False,hindsight_only
2016_02_SF_CAR,3146.0,2016,2,CAR,SF,14.0,1196.0,pat,1,two_point,0.0006041342727349797,0.9945,pat,0.0002121137960223729,0.0,False,True,False,hindsight_only
2016_02_SF_CAR,3725.0,2016,2,SF,CAR,-18.0,751.0,pat,1,two_point,0.0056356626988435035,1.0,two_point,0.0013322341344122052,1.0,False,False,True,knowable_mistake
2016_02_SF_CAR,4065.0,2016,2,SF,CAR,-14.0,471.0,pat,1,two_point,0.011768136700794837,1.0,two_point,0.0026267990912473005,1.0,False,False,True,knowable_mistake
2016_02_SF_CAR,4523.0,2016,2,CAR,SF,10.0,211.0,pat,0,two_point,0.0005570191336267127,0.9795,pat,0.00032027275241319764,0.0,False,True,False,hindsight_only
2016_02_TB_ARI,1000.0,2016,2,ARI,TB,0.0,2694.0,pat,1,two_point,0.0009785548049215942,0.627,two_point,0.00013343221932060612,0.6015,False,False,True,knowable_mistake
2016_02_TB_ARI,2004.0,2016,2,ARI,TB,10.0,1890.0,pat,1,pat,0.00011604223402550407,0.4615,pat,0.00039953588266139484,0.016,True,True,True,correct
2016_02_TB_ARI,2269.0,2016,2,ARI,TB,17.0,1820.0,pat,1,pat,3.4106128476651953e-05,0.4695,pat,0.00015335187819487395,0.008,True,True,True,correct
2016_02_TB_ARI,2709.0,2016,2,TB,ARI,-24.0,1501.0,pat,1,two_point,0.0008135075555684781,0.936,two_point,0.00031830612638280437,0.994,False,False,True,knowable_mistake
2016_02_TB_ARI,3083.0,2016,2,ARI,TB,20.0,1203.0,pat,0,pat,2.8099997774089225e-05,0.386,pat,5.699904743838857e-05,0.0,True,True,True,correct
2016_02_TB_ARI,3503.0,2016,2,ARI,TB,26.0,731.0,pat,1,pat,4.388876557515076e-06,0.3615,pat,8.118592631056742e-06,0.0,True,True,True,correct
2016_02_TEN_DET,764.0,2016,2,DET,TEN,2.0,2955.0,pat,1,two_point,0.0002428331744537271,0.5335,pat,0.0012119960343153213,0.002,False,True,False,hindsight_only
2016_02_TEN_DET,3304.0,2016,2,TEN,DET,-12.0,894.0,pat,1,pat,0.0014272410852643191,0.3295,two_point,0.0025474559722123424,0.9985,True,False,False,correct
2016_03_ARI_BUF,1035.0,2016,3,BUF,ARI,3.0,2755.0,pat,1,two_point,0.0019593026808057967,0.877,two_point,0.0013463232508882372,0.9985,False,False,True,knowable_mistake
2016_03_ARI_BUF,1664.0,2016,3,BUF,ARI,10.0,2425.0,pat,1,two_point,0.0008985355863813105,0.803,two_point,0.0005346553942383592,0.9785,False,False,True,knowable_mistake
2016_03_ARI_BUF,2368.0,2016,3,ARI,BUF,-17.0,1865.0,pat,1,two_point,0.01081409533701258,1.0,two_point,0.002245645451740552,1.0,False,False,True,knowable_mistake
2016_03_ARI_BUF,2992.0,2016,3,BUF,ARI,10.0,1531.0,pat,0,two_point,0.0003421526657547691,0.6935,two_point,0.00010518349358412671,0.734,False,False,True,knowable_mistake
